timestamp,user_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,latitude,longitude
2022-06-08 21:13:01.911341,10,8.034691772,-7.515271912,0.8008346558,-1.211818933,0.3612662554,0.4919632673,37.72304966,15.18096287
2022-06-08 21:13:01.961084,10,6.866970062,-6.267766113,-0.254021759,-2.016452789,0.8718956113,0.7881441712,37.72304966,15.18096287
2022-06-08 21:13:02.010827,10,7.17023941,-4.038152618,1.597777405,-1.96337235,0.8104767203,0.6502149701,37.72304966,15.18096287
2022-06-08 21:13:02.060570,10,6.507417755,-3.066972198,3.497177582,-1.132468462,0.1340623796,0.9916591048,37.72304966,15.18096287
2022-06-08 21:13:02.110315,10,6.643634491,-2.135159912,3.279679871,-0.9716851711,0.220314607,0.9245927334,37.72304966,15.18096287
2022-06-08 21:13:02.160058,10,7.744295654,-1.704355774,3.664529572,-0.6851580143,0.0763701424,0.8815711141,37.72304966,15.18096287
2022-06-08 21:13:02.209801,10,9.511071625,-1.368753662,3.910767517,-0.7232246399,0.2037137896,0.6223766208,37.72304966,15.18096287
2022-06-08 21:13:02.259544,10,10.17748581,-1.646426239,4.422104187,-0.566487968,0.2592603862,0.5339099169,37.72304966,15.18096287
2022-06-08 21:13:02.309288,10,11.62407761,-1.746867371,4.699477386,-0.2155767977,0.1746842116,0.3103777468,37.72304966,15.18096287
2022-06-08 21:13:02.359031,10,11.99560501,-1.885778503,5.238057404,0.01493044477,0.1693267375,-0.03554184735,37.72304966,15.18096287
2022-06-08 21:13:02.408774,10,12.43224701,-3.391347656,4.488565979,0.7281011343,-0.263579458,-0.1048011482,37.72304966,15.18096287
2022-06-08 21:13:02.458517,10,12.90406586,-3.125799866,5.077142029,1.198027134,-0.2790878415,-0.803503871,37.72304966,15.18096287
2022-06-08 21:13:02.508260,10,12.54211853,-4.089196472,5.327571259,1.851870418,-0.5691606998,-1.230870128,37.72304966,15.18096287
2022-06-08 21:13:02.558004,10,11.32769394,-5.455555115,5.879772949,2.091932774,-0.726393044,-1.419885635,37.72304966,15.18096287
2022-06-08 21:13:02.607747,10,10.12689102,-5.155279541,5.3203862,2.030233145,-0.4547056556,-1.642198086,37.72304966,15.18096287
2022-06-08 21:13:02.657490,10,8.420738983,-5.079986115,4.070934448,2.112875223,-0.6042826772,-1.778849363,37.72304966,15.18096287
2022-06-08 21:13:02.707233,10,6.481222229,-4.758903809,3.387006683,1.875252843,-0.5734392405,-1.583014011,37.72304966,15.18096287
2022-06-08 21:13:02.756976,10,4.940925293,-4.845124512,2.146087189,1.268864393,-0.4073683023,-1.200149536,37.72304966,15.18096287
2022-06-08 21:13:02.806720,10,5.107528839,-5.258864136,1.443448334,0.7094704509,-0.5661566854,-0.6822633743,37.72304966,15.18096287
2022-06-08 21:13:02.856463,10,5.160518646,-5.342540131,1.780547333,0.001793243689,-0.2417049855,-0.08224269748,37.72304966,15.18096287
2022-06-08 21:13:02.906206,10,5.684878235,-5.621410217,1.358275452,-0.4665896893,0.04115842283,0.6032966375,37.72304966,15.18096287
2022-06-08 21:13:02.955949,10,7.098388824,-4.902455292,1.740580444,-0.6239427924,-0.1784010082,1.259017467,37.72304966,15.18096287
2022-06-08 21:13:03.005693,10,8.731642456,-5.493276672,0.384250946,-1.293045878,-0.4679821134,1.685093403,37.72304966,15.18096287
2022-06-08 21:13:03.055436,10,11.45073807,-5.399122467,-0.9970765686,-2.582662344,0.5339964032,1.910365343,37.72304966,15.18096287
2022-06-08 21:13:03.105178,10,11.87076462,-6.424789581,3.428919525,-1.327523351,0.002822402865,2.119875431,37.72304966,15.18096287
2022-06-08 21:13:03.154921,10,11.18953125,-3.906426544,4.319567413,0.09940947592,-0.9296743274,1.711039186,37.72304966,15.18096287
2022-06-08 21:13:03.204664,10,10.18931122,-2.126777344,2.589465179,-0.1893747896,-0.2846643329,1.125777841,37.72304966,15.18096287
2022-06-08 21:13:03.254408,10,8.984616394,-1.572779388,2.196532288,-0.450645566,-0.1569949687,0.5834049582,37.72304966,15.18096287
2022-06-08 21:13:03.304151,10,7.852670288,-1.522184601,1.915117493,-0.5183144212,-0.08930709213,0.4231680036,37.72304966,15.18096287
2022-06-08 21:13:03.353894,10,7.239395599,-2.067650299,3.172203369,-0.1462849826,-0.1754083335,0.3471632302,37.72304966,15.18096287
2022-06-08 21:13:03.403637,10,8.30757431,-1.732347565,3.177292786,-0.1076927036,-0.005821031053,0.1530769169,37.72304966,15.18096287
2022-06-08 21:13:03.453381,10,9.608369293,-2.830014954,3.450325012,0.03438327461,0.2186486423,0.1190173849,37.72304966,15.18096287
2022-06-08 21:13:03.503124,10,10.81351318,-3.768712921,3.74191864,0.002097668126,0.4506883025,-0.1429479569,37.72304966,15.18096287
2022-06-08 21:13:03.552867,10,11.72122559,-3.986210632,4.50009201,0.5477951765,0.2318938673,-0.02219779417,37.72304966,15.18096287
2022-06-08 21:13:03.602610,10,12.95046936,-4.676275635,4.792134705,0.9013512731,0.02955015004,-0.5879809856,37.72304966,15.18096287
2022-06-08 21:13:03.652353,10,14.04574173,-4.962929535,4.953499146,1.515176892,0.08271855116,-1.11936605,37.72304966,15.18096287
2022-06-08 21:13:03.702097,10,11.45268402,-6.205794983,4.893923035,2.219468832,-0.5198475122,-1.199566722,37.72304966,15.18096287
2022-06-08 21:13:03.751840,10,9.682165833,-5.945336609,3.700454865,2.239298105,-0.6101610065,-1.383617759,37.72304966,15.18096287
2022-06-08 21:13:03.801583,10,7.952213287,-4.908592529,2.414479065,2.064998865,-0.3703528345,-1.318492413,37.72304966,15.18096287
2022-06-08 21:13:03.851326,10,6.383325806,-4.83240097,2.344424744,2.016469479,-0.6530351043,-1.310101986,37.72304966,15.18096287
2022-06-08 21:13:03.901070,10,5.718408508,-4.692292328,1.573078766,1.753622413,-0.6659287214,-1.109153032,37.72304966,15.18096287
2022-06-08 21:13:03.950813,10,5.047054596,-5.000501404,0.9845027161,1.120353818,-0.5080633163,-0.6678338051,37.72304966,15.18096287
2022-06-08 21:13:04.000556,10,4.407285004,-5.262905731,0.8452922058,0.6927704811,-0.6874647141,0.1455854923,37.72304966,15.18096287
2022-06-08 21:13:04.050299,10,5.727988586,-6.010900269,0.4876858521,-0.249767974,-0.2077873051,0.8734888434,37.72304966,15.18096287
2022-06-08 21:13:04.100043,10,6.636000366,-6.332132263,1.154100037,-0.6253514886,-0.05245728791,1.522605658,37.72304966,15.18096287
2022-06-08 21:13:04.149786,10,8.643625488,-8.479267273,1.316212921,-1.133124709,0.03675981984,2.088802814,37.72304966,15.18096287
2022-06-08 21:13:04.199529,10,11.78125076,-7.727380829,2.550396423,-1.391135216,0.9498232603,2.190809965,37.72304966,15.18096287
2022-06-08 21:13:04.249272,10,12.12867828,-5.614524536,4.205055542,-0.1873345971,0.3084539473,1.698458672,37.72304966,15.18096287
2022-06-08 21:13:04.299015,10,10.51892578,-3.939956818,2.74035141,0.2718524039,-0.1138017848,1.329342008,37.72304966,15.18096287
2022-06-08 21:13:04.348759,10,8.662935333,-3.04227356,1.435215454,-0.3824199736,0.5030220151,0.931085825,37.72304966,15.18096287
2022-06-08 21:13:04.398502,10,7.68980896,-2.473755798,0.5596861267,-0.6897885799,0.4481427372,0.7620382905,37.72304966,15.18096287
2022-06-08 21:13:04.448245,10,6.940167847,-2.879112854,1.63115799,-0.6296426654,0.436627239,0.8007523417,37.72304966,15.18096287
2022-06-08 21:13:04.497988,10,7.602241058,-3.059487762,2.199675751,-0.6450157762,0.6174312234,0.8214746714,37.72304966,15.18096287
2022-06-08 21:13:04.547732,10,8.013735352,-3.675307159,2.492017822,-0.3419806957,0.4503887296,0.7530356646,37.72304966,15.18096287
2022-06-08 21:13:04.597475,10,9.394913177,-3.917802887,3.083437958,-0.1086351648,0.6515929699,0.8685637712,37.72304966,15.18096287
2022-06-08 21:13:04.647218,10,10.59466827,-4.646786957,3.240461426,-0.08540298045,0.4865909517,0.238712132,37.72304966,15.18096287
2022-06-08 21:13:04.696961,10,12.55678802,-4.888833618,2.449506226,-0.09400258958,0.3999519348,0.1477124393,37.72304966,15.18096287
2022-06-08 21:13:04.746705,10,13.81462234,-5.439538422,3.120710449,-0.6734958887,0.3644860983,-0.8910519481,37.72304966,15.18096287
2022-06-08 21:13:04.796448,10,13.23592575,-5.996380463,3.129841461,0.1408410817,-0.6625007987,-1.030470967,37.72304966,15.18096287
2022-06-08 21:13:04.846191,10,9.588610382,-6.333030396,4.250860291,2.231466532,-2.406494379,-1.162480474,37.72304966,15.18096287
2022-06-08 21:13:04.895934,10,7.877967682,-6.678961029,4.088897095,2.343633652,-2.886237621,-1.043140292,37.72304966,15.18096287
2022-06-08 21:13:04.945678,10,7.773484955,-6.465504913,4.265529785,1.807443857,-1.623169065,-1.34427011,37.72304966,15.18096287
2022-06-08 21:13:04.995421,10,6.098168793,-6.893764343,5.268294525,1.637316585,-1.706004024,-1.263639688,37.72304966,15.18096287
2022-06-08 21:13:05.045164,10,5.339845734,-6.500831451,4.443359985,1.420574427,-1.517297745,-1.11322701,37.72304966,15.18096287
2022-06-08 21:13:05.094907,10,4.09533371,-6.984326019,4.493505707,0.9362040162,-1.01509583,-0.5400786996,37.72304966,15.18096287
2022-06-08 21:13:05.144651,10,4.576732635,-6.526428223,4.611161041,1.080032825,-1.174398303,-0.1811305881,37.72304966,15.18096287
2022-06-08 21:13:05.194394,10,5.935756531,-7.647447052,4.070635071,0.2465695143,-0.4249892533,0.3528294265,37.72304966,15.18096287
2022-06-08 21:13:05.244137,10,6.907835083,-7.495962067,4.06015686,0.3126151562,0.01030262746,0.6239412427,37.72304966,15.18096287
2022-06-08 21:13:05.293880,10,8.115224304,-7.642207947,2.951412506,-0.4037751853,0.5911796093,0.6760255098,37.72304966,15.18096287
2022-06-08 21:13:05.343624,10,6.519542542,-8.586294708,0.133971405,0.4019300938,0.3140996695,1.318492532,37.72304966,15.18096287
2022-06-08 21:13:05.393367,10,7.367229767,-7.846083984,1.711690521,0.9237972498,-0.4401326478,1.394144058,37.72304966,15.18096287
2022-06-08 21:13:05.443110,10,8.545579376,-7.450307007,-2.19039505,0.5725642443,-0.2955152392,1.71044302,37.72304966,15.18096287
2022-06-08 21:13:54.063081,5,-3.302282867,5.110821991,5.076692963,-1.651172519,0.6199242473,-0.9256154895,37.72305739,15.18093902
2022-06-08 21:13:54.112825,5,-4.010460205,5.025050354,8.221353607,-1.122714996,-0.08146625757,-1.465768933,37.72305739,15.18093902
2022-06-08 21:13:54.162569,5,-3.596421204,4.707560577,8.003855896,-0.2741891742,-1.326548219,-2.17732954,37.72305739,15.18093902
2022-06-08 21:13:54.212313,5,-4.263733521,2.176773376,5.887706451,-2.476297855,-1.397589564,0.2461480796,37.72305739,15.18093902
2022-06-08 21:13:54.262057,5,-3.632196808,0.9154962158,8.885522461,-0.7663305402,-2.49424696,1.301707149,37.72305739,15.18093902
2022-06-08 21:13:54.311801,5,0.8497828674,0.05957611084,9.946067047,1.921533942,-1.233234882,-0.4041973948,37.72305739,15.18093902
2022-06-08 21:13:54.361545,5,-2.282752991,0.4667294312,6.837032318,1.4349792,-2.770383835,0.6208660007,37.72305739,15.18093902
2022-06-08 21:13:54.411289,5,1.114731903,2.371668091,5.615871735,0.6979909539,-3.441366196,0.5409708619,37.72305739,15.18093902
2022-06-08 21:13:54.461034,5,3.224893799,0.7698490906,8.7615802,0.467035234,-3.181148529,0.7888631225,37.72305739,15.18093902
2022-06-08 21:13:54.510778,5,5.305866394,-0.8601113892,7.785010986,-1.431618214,-1.364692569,0.6804482341,37.72305739,15.18093902
2022-06-08 21:13:54.560522,5,6.123915253,-1.014141083,12.67683838,-0.967231214,-1.45383358,0.8780552745,37.72305739,15.18093902
2022-06-08 21:13:54.610266,5,7.937543793,-0.5957611084,10.36908737,-1.424649715,-1.438722849,0.5820970535,37.72305739,15.18093902
2022-06-08 21:13:54.660010,5,6.834637299,-2.276466064,9.805060272,-1.721406817,-1.368758082,0.4718820155,37.72305739,15.18093902
2022-06-08 21:13:54.709754,5,7.377558289,-1.957329712,10.43285477,-1.616872668,-0.9182702899,0.23524189,37.72305739,15.18093902
2022-06-08 21:13:54.759498,5,6.136040039,-1.521585846,9.954748993,-1.261511803,-0.8716385365,0.0500202328,37.72305739,15.18093902
2022-06-08 21:13:54.809242,5,5.698799286,-0.425565033,10.02076172,-1.155899882,-0.3917981684,-0.1023726985,37.72305739,15.18093902
2022-06-08 21:13:54.858986,5,4.961282959,0.2359094238,9.896071014,-0.5024726391,0.3831577003,0.04551338404,37.72305739,15.18093902
2022-06-08 21:13:54.908730,5,4.915627899,1.078357544,8.215515747,-0.2133201063,0.4830760658,-0.1818277389,37.72305739,15.18093902
2022-06-08 21:13:54.958474,5,4.361480255,0.6343807983,7.940836945,0.333075434,0.3107777238,0.04682841152,37.72305739,15.18093902
2022-06-08 21:13:55.008218,5,5.43385025,0.3861968994,7.363936615,0.4124216735,0.04096370935,-0.0391215831,37.72305739,15.18093902
2022-06-08 21:13:55.057962,5,6.761738892,-1.058448944,9.455387421,0.7608315349,0.02065880597,0.184217006,37.72305739,15.18093902
2022-06-08 21:13:55.107706,5,7.501650238,-0.263152771,8.266260223,-0.007670389954,0.5082070827,-0.2527653575,37.72305739,15.18093902
2022-06-08 21:13:55.157450,5,6.80874115,-2.42795105,10.54826477,0.6437407136,0.1868116111,0.2975702584,37.72305739,15.18093902
2022-06-08 21:13:55.207194,5,7.041507111,-2.482437744,9.937085724,1.160501003,-0.7820592523,0.4184165299,37.72305739,15.18093902
2022-06-08 21:13:55.256938,5,7.064858551,-4.149670715,9.94337265,1.150300384,-0.7683864832,0.5598558187,37.72305739,15.18093902
2022-06-08 21:13:55.306682,5,6.440806274,-3.094963989,8.389753418,1.13935256,-0.6147370934,0.6503708363,37.72305739,15.18093902
2022-06-08 21:13:55.356426,5,4.924309845,-1.722168732,7.687713318,1.623873949,-0.266151011,0.5140324831,37.72305739,15.18093902
2022-06-08 21:13:55.406170,5,4.805606689,-1.433568878,4.826263733,1.166500449,0.03839702904,0.2247987837,37.72305739,15.18093902
2022-06-08 21:13:55.455914,5,4.714745636,-1.462758179,4.75411377,1.155566454,-0.07800224423,0.07139276713,37.72305739,15.18093902
2022-06-08 21:13:55.505658,5,5.539829865,-2.22901474,4.472549286,0.5404971242,0.07080456614,-0.05299230292,37.72305739,15.18093902
2022-06-08 21:13:55.555402,5,5.745801544,-2.446961517,6.225104828,0.4148865342,0.01659635082,0.05833626166,37.72305739,15.18093902
2022-06-08 21:13:55.605146,5,6.47523468,-2.672841797,5.254074097,-0.2297846079,-0.3718765676,0.008145755157,37.72305739,15.18093902
2022-06-08 21:13:55.654890,5,7.472610626,-2.973117371,6.708300018,-0.6304841638,-0.1409004778,0.1867859811,37.72305739,15.18093902
2022-06-08 21:13:55.704634,5,8.287516022,-2.062261505,5.924230499,-0.8691393733,-0.7087805867,0.05654843897,37.72305739,15.18093902
2022-06-08 21:13:55.754378,5,10.09710297,-2.336042175,7.500153351,-1.640895844,-0.05151798204,-0.5118358135,37.72305739,15.18093902
2022-06-08 21:13:55.804122,5,8.22449707,-3.564687195,8.772657166,-1.53027451,0.1981623024,-0.3021958172,37.72305739,15.18093902
2022-06-08 21:13:55.853866,5,6.494544525,-3.123704224,7.957003326,-0.7887323499,-0.3667442501,0.362323463,37.72305739,15.18093902
2022-06-08 21:13:55.903610,5,6.039341125,-1.458117828,7.153623962,-0.2492638081,-0.2875104249,0.539486587,37.72305739,15.18093902
2022-06-08 21:13:55.953354,5,5.239254913,0.3049159241,5.203928375,-0.06658194959,-0.1006519049,0.2309956998,37.72305739,15.18093902
2022-06-08 21:13:56.003098,5,4.239034882,-0.09969268799,4.53990921,0.07731964439,-0.1300017536,0.09758489579,37.72305739,15.18093902
2022-06-08 21:13:56.052842,5,5.00559082,-1.31980545,4.301305389,-0.1318138391,-0.2061818689,0.1936393827,37.72305739,15.18093902
2022-06-08 21:13:56.102586,5,6.539750519,-1.040635986,6.905290375,-0.00914901495,-0.2223549038,0.2575098872,37.72305739,15.18093902
2022-06-08 21:13:56.152330,5,7.49207016,-1.080303497,7.765102386,0.04000357911,-0.04672650248,0.2058703899,37.72305739,15.18093902
2022-06-08 21:13:56.202074,5,8.494984589,-1.017134857,8.039481812,-0.0004559627268,0.05988542363,0.08404808491,37.72305739,15.18093902
2022-06-08 21:13:56.251818,5,9.061257019,-1.678309937,7.939639435,-0.4017548859,0.2150211036,0.1481158733,37.72305739,15.18093902
2022-06-08 21:13:56.301562,5,9.025331726,-0.7270381165,10.32582733,0.6455129981,-0.1296309382,0.06748843938,37.72305739,15.18093902
2022-06-08 21:13:56.351306,5,9.919422455,-2.162702637,8.358318787,0.53403759,0.06799026579,-0.2319647968,37.72305739,15.18093902
2022-06-08 21:13:56.401050,5,9.419761505,-3.204087067,8.92773468,0.9073649645,-0.04126359895,-0.04866979271,37.72305739,15.18093902
2022-06-08 21:13:56.450794,5,8.073760529,-2.117796021,7.661817169,1.184075952,-0.07811242342,-0.1125743166,37.72305739,15.18093902
2022-06-08 21:13:56.500538,5,5.851182404,-1.800156555,6.059399414,1.482132912,-0.09526319057,-0.06632510573,37.72305739,15.18093902
2022-06-08 21:13:56.550282,5,5.195096741,-1.179547119,3.916006622,1.338788152,-0.1750481725,-0.2227297574,37.72305739,15.18093902
2022-06-08 21:13:56.600026,5,4.824467468,-1.605710907,3.680546265,1.025474787,-0.04026373476,-0.2558730841,37.72305739,15.18093902
2022-06-08 21:13:56.649770,5,5.106780396,-2.112407227,4.344715118,0.7998020053,-0.2436488122,-0.1545524597,37.72305739,15.18093902
2022-06-08 21:13:56.699514,5,6.391858063,-2.925965424,4.667144623,0.2150467783,-0.1545618922,-0.124275133,37.72305739,15.18093902
2022-06-08 21:13:56.749258,5,7.040908356,-3.603755951,4.866230621,-0.6519411206,-0.0219117403,-0.01111522689,37.72305739,15.18093902
2022-06-08 21:13:56.799002,5,6.489155731,-3.397634583,6.484365692,-0.4715395272,-0.2578464448,0.5663640499,37.72305739,15.18093902
2022-06-08 21:13:56.848746,5,9.224866791,-3.448678436,5.418282623,-1.074302793,-0.478082478,0.3905124962,37.72305739,15.18093902
2022-06-08 21:13:56.898490,5,11.15450409,-3.024310913,7.714058533,-2.086145878,0.6808240414,-0.3219477832,37.72305739,15.18093902
2022-06-08 21:13:56.948234,5,8.095914459,-3.863465881,8.252039795,-1.144176841,0.0441779457,0.2526907325,37.72305739,15.18093902
2022-06-08 21:13:56.997978,5,7.414531403,-2.813698883,7.648045807,-0.1629003733,-0.4465611875,0.770973444,37.72305739,15.18093902
2022-06-08 21:13:57.047722,5,7.261998596,-0.4837939453,5.268743591,-0.2305286974,-0.2479351759,0.3714874089,37.72305739,15.18093902
2022-06-08 21:13:57.097466,5,6.08559494,0.3800596619,4.525688782,-0.4818562269,0.2838311195,-0.1337490082,37.72305739,15.18093902
2022-06-08 21:13:57.147210,5,4.733456726,-0.3579057312,3.948339386,-0.4359500408,0.07928355038,-0.2720099688,37.72305739,15.18093902
2022-06-08 21:13:57.196954,5,5.0629216,-1.719174957,3.877835999,-0.6004667878,-0.0800838545,-0.01803600602,37.72305739,15.18093902
2022-06-08 21:13:57.246698,5,6.233936462,-1.450334015,5.608536987,-0.5936692953,-0.003714470193,0.3853452206,37.72305739,15.18093902
2022-06-08 21:13:57.296443,5,8.100405121,-2.162852325,7.443870392,-0.3664819896,-0.2670260668,0.6539009213,37.72305739,15.18093902
2022-06-08 21:13:57.346187,5,8.971144409,-1.049317932,8.894803162,-0.1570741385,-0.05773393065,0.4192449152,37.72305739,15.18093902
2022-06-08 21:13:57.395931,5,10.06970993,-2.329156494,8.452323303,-0.02795660123,-0.009006704204,0.3724022508,37.72305739,15.18093902
2022-06-08 21:13:57.445675,5,10.54886353,-0.7559280396,9.213340759,0.5449388623,-0.1636845917,-0.1058816835,37.72305739,15.18093902
2022-06-08 21:13:57.495419,5,11.26901596,-1.76333313,8.601562958,0.8963933587,-0.324624449,-0.5708934069,37.72305739,15.18093902
2022-06-08 21:13:57.545163,5,9.857750702,-2.515219574,7.499704285,1.385398984,-0.393153578,-0.5478053093,37.72305739,15.18093902
2022-06-08 21:13:57.594907,5,7.599097595,-2.129322052,6.269113312,1.764697671,-0.256804347,-0.4237832725,37.72305739,15.18093902
2022-06-08 21:13:57.644651,5,6.831044769,-1.481020203,4.283941498,1.615774512,0.1006352901,-0.5282313824,37.72305739,15.18093902
2022-06-08 21:13:57.694395,5,5.602998505,-1.375489655,3.307971039,1.57581687,-0.1153749079,-0.5833765268,37.72305739,15.18093902
2022-06-08 21:13:57.744139,5,5.329666901,-2.325264587,3.188968506,1.173716664,-0.137536943,-0.4888426661,37.72305739,15.18093902
2022-06-08 21:13:57.793883,5,5.093907166,-2.706222382,3.702700195,0.6217356324,-0.09731834382,-0.3086558282,37.72305739,15.18093902
2022-06-08 21:13:57.843627,5,6.357579346,-4.10581192,4.001029816,0.04420882463,-0.6296494007,-0.06305196881,37.72305739,15.18093902
2022-06-08 21:13:57.893371,5,7.80686554,-4.993316345,5.483546906,-1.190312624,0.149717465,0.1808863431,37.72305739,15.18093902
2022-06-08 21:13:57.943115,5,7.120243378,-4.310735779,6.540199585,-1.173771143,-0.3118425608,0.5468447208,37.72305739,15.18093902
2022-06-08 21:13:57.992859,5,7.973469086,-3.465593262,7.247179413,-1.227590799,0.01955132186,0.7261173129,37.72305739,15.18093902
2022-06-08 21:13:58.042603,5,7.868686981,-4.064048767,7.369325409,-0.7410186529,-0.421736151,1.180114985,37.72305739,15.18093902
2022-06-08 21:13:58.092347,5,10.02570145,-3.842359772,6.639892273,-0.4145877659,-0.4653528631,1.337404609,37.72305739,15.18093902
2022-06-08 21:13:58.142090,5,9.555229797,-2.35774704,5.523663483,-0.8715706468,0.3566167057,1.073172569,37.72305739,15.18093902
2022-06-08 21:13:58.191834,5,7.174580383,-1.297052765,4.727618866,-0.07667057216,-0.2444276065,1.259671688,37.72305739,15.18093902
2022-06-08 21:13:58.241578,5,6.84855835,0.2161505127,3.209176483,0.1331560016,-0.5555791855,1.068089128,37.72305739,15.18093902
2022-06-08 21:13:58.291322,5,7.372468872,0.8150550842,4.033512268,0.1414390802,-0.3658881187,0.689971149,37.72305739,15.18093902
2022-06-08 21:13:58.341066,5,7.466922455,0.5333409119,4.380490723,0.1390890628,-0.3641114235,0.3970841169,37.72305739,15.18093902
2022-06-08 21:13:58.390810,5,8.397537231,-0.287252655,5.350473633,0.06935103983,-0.3760385215,0.2072068453,37.72305739,15.18093902
2022-06-08 21:13:58.440554,5,9.259594574,-1.50586853,7.420219574,0.2303723842,-0.232077226,0.243619591,37.72305739,15.18093902
2022-06-08 21:13:58.490298,5,10.37866745,-2.071242828,8.778644714,0.7504566908,-0.80204916,0.3300578594,37.72305739,15.18093902
2022-06-08 21:13:58.540042,5,11.42139908,-2.361938324,11.62497574,2.112071991,-1.182290077,0.1518184543,37.72305739,15.18093902
2022-06-08 21:13:58.589786,5,11.11962662,-3.470832367,9.87316864,2.162419319,-0.6864759922,-0.3848574758,37.72305739,15.18093902
2022-06-08 21:13:58.639530,5,7.943231964,-6.367159424,9.179062042,2.608382702,-1.163839936,0.07530330867,37.72305739,15.18093902
2022-06-08 21:13:58.689274,5,7.825277252,-4.256249084,7.754773865,2.282464743,-0.8371114135,-0.1552335918,37.72305739,15.18093902
2022-06-08 21:13:58.739018,5,6.080056458,-3.364553375,6.919211426,2.490908861,-0.5474994779,-0.2268173397,37.72305739,15.18093902
2022-06-08 21:13:58.788762,5,5.259612579,-2.820434875,4.393064575,2.478797674,-0.7117566466,-0.3089207411,37.72305739,15.18093902
